light_id,location,status,wattage,installation_date,last_maintenance,neighborhood_id
SL-0248,POINT (77.56661270960396 12.824192327248085),operational,100,2021-05-03,2021-05-03 12:00:00,NH-003
SL-0249,POINT (77.56601107607203 12.8295169220795),operational,200,2020-05-11,2021-12-03 12:00:00,NH-003
SL-0250,POINT (77.56639828684975 12.819405345511855),operational,200,2022-06-18,2025-03-09 12:00:00,NH-003
SL-0251,POINT (77.56566389765062 12.825068705569132),operational,100,2025-01-26,2026-01-15 12:00:00,NH-003
SL-0252,POINT (77.56739857253734 12.831215295374983),operational,100,2017-06-19,2017-08-18 12:00:00,NH-003
SL-0253,POINT (77.56614626682897 12.832815833052743),operational,200,2024-08-15,2024-12-31 12:00:00,NH-003
SL-0254,POINT (77.56701400490503 12.817741220605612),operational,200,2024-01-29,2024-09-23 12:00:00,NH-003
SL-0255,POINT (77.56698937128539 12.82213589584755),operational,250,2023-10-26,2024-10-11 12:00:00,NH-003
SL-0256,POINT (77.56659187418825 12.820809487271946),maintenance_required,250,2019-08-17,2022-07-05 12:00:00,NH-003
SL-0257,POINT (77.56594019785646 12.829571757488612),operational,100,2023-05-30,2025-09-16 12:00:00,NH-003
SL-0258,POINT (77.565535753546 12.831694168387838),operational,200,2017-10-30,2022-04-28 12:00:00,NH-003
SL-0259,POINT (77.5657604091004 12.829135133458765),operational,250,2016-09-20,2018-03-04 12:00:00,NH-003
SL-0260,POINT (77.56717130509371 12.819705697488182),operational,250,2023-06-07,2024-02-03 12:00:00,NH-003
SL-0261,POINT (77.56655333598758 12.820851873184614),operational,200,2017-02-18,2019-06-21 12:00:00,NH-003
SL-0262,POINT (77.56512922588323 12.822798535762587),operational,250,2021-08-01,2025-09-24 12:00:00,NH-003
SL-0263,POINT (77.56579949890788 12.830202293545286),operational,250,2021-07-16,2021-09-03 12:00:00,NH-003
SL-0264,POINT (77.56654684161951 12.830584808455901),operational,200,2023-08-31,2024-01-01 12:00:00,NH-003
SL-0265,POINT (77.56664927185903 12.831880942844613),operational,150,2020-07-03,2025-09-19 12:00:00,NH-003
SL-0266,POINT (77.56667726436281 12.828400745153969),operational,250,2018-04-28,2025-08-17 12:00:00,NH-003
SL-0267,POINT (77.5665476981305 12.830693941399318),operational,250,2022-09-18,2022-12-03 12:00:00,NH-003
SL-0268,POINT (77.56725538059963 12.818301832254924),operational,250,2024-09-23,2026-02-18 12:00:00,NH-003
SL-0269,POINT (77.56589243085774 12.821676088855957),operational,250,2022-10-09,2025-01-14 12:00:00,NH-003
SL-0270,POINT (77.56598277519035 12.821862411586942),maintenance_required,250,2021-12-17,2024-02-06 12:00:00,NH-003
SL-0271,POINT (77.56683141881888 12.817559784481343),operational,200,2017-07-02,2019-03-27 12:00:00,NH-003
SL-0272,POINT (77.56489446212721 12.8203313490965),operational,200,2018-10-08,2019-09-21 12:00:00,NH-003
SL-0273,POINT (77.56697004330317 12.817603096427298),operational,100,2020-01-28,2026-01-10 12:00:00,NH-003
SL-0274,POINT (77.56418177988373 12.821243770825134),operational,100,2016-05-28,2025-11-13 12:00:00,NH-003
SL-0275,POINT (77.5672360830738 12.817567729451625),operational,150,2023-09-02,2025-06-02 12:00:00,NH-003
SL-0276,POINT (77.56682713982951 12.818283825570878),maintenance_required,150,2021-08-16,2024-07-21 12:00:00,NH-003
SL-0277,POINT (77.56727610208974 12.818597500928457),operational,250,2024-04-06,2025-09-06 12:00:00,NH-003
SL-0278,POINT (77.56742196067209 12.816676160765557),operational,100,2022-07-05,2023-05-09 12:00:00,NH-003
SL-0279,POINT (77.56797359600374 12.83258815819333),operational,100,2023-10-30,2025-05-28 12:00:00,NH-003
SL-0280,POINT (77.56624497242187 12.832937562205561),operational,250,2016-11-26,2022-07-30 12:00:00,NH-003
SL-0281,POINT (77.5683271881251 12.834103351886142),operational,200,2023-01-28,2025-07-05 12:00:00,NH-003
SL-0282,POINT (77.56815606336825 12.83186592069776),operational,150,2021-12-26,2025-04-07 12:00:00,NH-003
SL-0283,POINT (77.56760258607595 12.832082141886882),operational,150,2020-08-24,2020-10-16 12:00:00,NH-003
SL-0284,POINT (77.56712805633778 12.820650119440078),operational,150,2018-07-03,2025-10-14 12:00:00,NH-003
SL-0285,POINT (77.56624394465695 12.81955291622533),operational,200,2020-02-13,2022-08-29 12:00:00,NH-003
SL-0286,POINT (77.56566074602524 12.82501598816826),maintenance_required,100,2019-01-18,2020-08-07 12:00:00,NH-003
SL-0287,POINT (77.5673366150435 12.820465899657517),operational,100,2024-07-05,2025-12-16 12:00:00,NH-003
SL-0288,POINT (77.56666522302129 12.828181008258381),operational,150,2021-04-28,2022-10-04 12:00:00,NH-003
SL-0289,POINT (77.56601295792454 12.827341826903401),maintenance_required,200,2018-06-11,2019-02-18 12:00:00,NH-003
SL-0290,POINT (77.56504692588437 12.822144121901985),operational,200,2016-11-05,2019-11-18 12:00:00,NH-003
SL-0291,POINT (77.56459774791131 12.820810773942457),operational,200,2019-02-15,2025-11-08 12:00:00,NH-003
SL-0292,POINT (77.56453240271212 12.821305348043657),operational,250,2022-08-08,2025-11-21 12:00:00,NH-003
SL-0293,POINT (77.56605920655801 12.829842996824839),operational,150,2024-02-14,2025-01-07 12:00:00,NH-003
SL-0294,POINT (77.56807920423867 12.816150281796654),operational,250,2016-08-05,2021-09-18 12:00:00,NH-003
SL-0295,POINT (77.56599162666058 12.82554231961811),operational,150,2020-10-31,2021-02-02 12:00:00,NH-003
SL-0296,POINT (77.56789962963856 12.817213402600002),operational,100,2024-06-01,2024-11-27 12:00:00,NH-003
SL-0297,POINT (77.5667900051238 12.832244940149005),operational,150,2022-09-01,2024-12-05 12:00:00,NH-003
SL-0298,POINT (77.56764072007134 12.819560103842392),maintenance_required,200,2024-04-13,2025-05-17 12:00:00,NH-003
SL-0299,POINT (77.56591806252808 12.820147523393576),maintenance_required,200,2024-10-01,2025-06-23 12:00:00,NH-003
SL-0300,POINT (77.56571794788148 12.831523363233536),operational,150,2016-09-27,2025-12-01 12:00:00,NH-003
SL-0301,POINT (77.56578190129886 12.82107207612094),operational,250,2021-10-30,2022-05-03 12:00:00,NH-003
SL-0302,POINT (77.56879781909863 12.833800161375),operational,150,2021-04-01,2022-07-28 12:00:00,NH-003
SL-0303,POINT (77.56645524231936 12.821072191294936),operational,200,2023-12-31,2024-03-12 12:00:00,NH-003
SL-0304,POINT (77.56571690326363 12.823307558654863),operational,250,2024-09-05,2025-02-11 12:00:00,NH-003
SL-0305,POINT (77.56527219143915 12.821857315610849),operational,100,2023-01-12,2024-04-11 12:00:00,NH-003
SL-0306,POINT (77.56574017865772 12.820396693488515),operational,150,2022-10-08,2023-06-10 12:00:00,NH-003
SL-0307,POINT (77.56566890884916 12.829990332867174),operational,200,2022-07-11,2023-10-29 12:00:00,NH-003
SL-0308,POINT (77.56527148796171 12.831492329805815),operational,200,2022-11-15,2025-09-28 12:00:00,NH-003
SL-0309,POINT (77.56706484090884 12.818060199739344),operational,150,2021-11-03,2025-03-24 12:00:00,NH-003
SL-0310,POINT (77.56681374976542 12.818244509322824),operational,250,2021-07-24,2024-03-21 12:00:00,NH-003
SL-0311,POINT (77.56586516558352 12.832421079125215),maintenance_required,100,2022-03-07,2022-11-05 12:00:00,NH-003
SL-0312,POINT (77.56474897794071 12.82040371329356),faulty,250,2025-02-08,2026-01-13 12:00:00,NH-003
SL-0313,POINT (77.56561670940741 12.822958858170526),operational,200,2016-03-30,2024-10-31 12:00:00,NH-003
SL-0314,POINT (77.56735474834304 12.821052087625402),faulty,250,2016-06-18,2024-04-15 12:00:00,NH-003
SL-0315,POINT (77.56707340307405 12.81956635151722),operational,150,2021-04-18,2023-03-24 12:00:00,NH-003
SL-0316,POINT (77.564649552906 12.821211723373732),operational,200,2019-12-23,2020-06-22 12:00:00,NH-003
SL-0317,POINT (77.56892267693475 12.833799581347916),maintenance_required,250,2023-04-25,2025-06-05 12:00:00,NH-003
SL-0318,POINT (77.56690527381191 12.822037471001407),operational,150,2022-10-27,2024-10-16 12:00:00,NH-003
SL-0319,POINT (77.56576846239973 12.829712053609073),operational,100,2017-06-29,2024-06-10 12:00:00,NH-003
SL-0320,POINT (77.56644752030763 12.821553765227936),operational,150,2019-01-25,2019-04-18 12:00:00,NH-003
SL-0321,POINT (77.56502998992069 12.820871588671542),operational,150,2016-11-24,2023-04-02 12:00:00,NH-003
SL-0322,POINT (77.5649826050838 12.821089386102845),maintenance_required,250,2017-10-15,2023-10-02 12:00:00,NH-003
SL-0323,POINT (77.57439136916017 12.815818779261484),operational,100,2022-05-27,2024-02-03 12:00:00,NH-004
SL-0324,POINT (77.5876436440583 12.831996979377438),operational,100,2023-10-30,2024-01-19 12:00:00,NH-004
SL-0325,POINT (77.57900061420096 12.82128204672694),operational,250,2024-10-05,2025-07-24 12:00:00,NH-004
SL-0326,POINT (77.57479380974657 12.816565022216722),operational,150,2017-08-03,2019-02-07 12:00:00,NH-004
SL-0327,POINT (77.58771849644206 12.833000149175863),operational,250,2017-12-21,2025-06-11 12:00:00,NH-004
SL-0328,POINT (77.58224801744213 12.833718663337145),maintenance_required,200,2016-11-10,2021-12-18 12:00:00,NH-004
SL-0329,POINT (77.57837809230912 12.820649740980189),operational,100,2019-04-23,2024-02-26 12:00:00,NH-004
SL-0330,POINT (77.57947692927728 12.824996420396571),operational,250,2018-05-19,2020-02-14 12:00:00,NH-004
SL-0331,POINT (77.57911421737964 12.821134305648899),maintenance_required,250,2022-02-04,2025-08-05 12:00:00,NH-004
SL-0332,POINT (77.58196529608482 12.82339617824984),operational,200,2022-03-22,2025-08-13 12:00:00,NH-004
SL-0333,POINT (77.58057320531337 12.82631273673984),operational,250,2020-12-18,2021-05-22 12:00:00,NH-004
SL-0334,POINT (77.57341300466825 12.8149454297476),operational,200,2022-10-15,2023-01-24 12:00:00,NH-004
SL-0335,POINT (77.58055169911346 12.828397681274444),operational,200,2021-03-29,2022-11-20 12:00:00,NH-004
SL-0336,POINT (77.57927257028776 12.824169329836652),operational,100,2016-08-09,2017-12-27 12:00:00,NH-004
SL-0337,POINT (77.5813280349564 12.830526534016906),operational,150,2018-10-19,2023-01-02 12:00:00,NH-004
SL-0338,POINT (77.58231541585059 12.82697816168647),operational,200,2018-05-24,2022-01-25 12:00:00,NH-004
SL-0339,POINT (77.57987230913726 12.820575561933667),operational,100,2024-07-22,2025-12-20 12:00:00,NH-004
SL-0340,POINT (77.58118489879469 12.831646582427084),operational,150,2016-07-22,2026-01-07 12:00:00,NH-004
SL-0341,POINT (77.58030919743847 12.824298689455388),operational,150,2024-07-27,2025-11-06 12:00:00,NH-004
SL-0342,POINT (77.57510435067046 12.817314828087875),operational,150,2022-10-06,2023-06-23 12:00:00,NH-004
SL-0343,POINT (77.58210951070049 12.828033149865218),operational,100,2018-10-10,2020-05-31 12:00:00,NH-004
SL-0344,POINT (77.58038391085522 12.834540810369775),maintenance_required,250,2017-09-09,2018-10-04 12:00:00,NH-004
SL-0345,POINT (77.589979356214 12.832883705291739),operational,100,2025-01-02,2025-05-24 12:00:00,NH-004
SL-0346,POINT (77.58206439231255 12.829074266514205),operational,100,2017-03-02,2017-03-12 12:00:00,NH-004
SL-0347,POINT (77.58085901345653 12.833857882939082),operational,150,2022-01-02,2023-11-22 12:00:00,NH-004
SL-0348,POINT (77.58237404443248 12.82637619402853),faulty,150,2022-05-30,2022-06-30 12:00:00,NH-004
SL-0349,POINT (77.58078698818171 12.82603642642605),operational,250,2023-05-30,2023-09-25 12:00:00,NH-004
SL-0350,POINT (77.59074059316829 12.831509637989706),operational,250,2022-01-08,2024-07-29 12:00:00,NH-004
SL-0351,POINT (77.58109683940232 12.827282200188803),maintenance_required,150,2020-11-10,2021-08-16 12:00:00,NH-004
SL-0352,POINT (77.58166742668337 12.82998874760213),operational,200,2024-06-02,2024-10-24 12:00:00,NH-004
SL-0353,POINT (77.58931231941929 12.832550204919633),operational,100,2020-07-12,2025-09-21 12:00:00,NH-004
SL-0354,POINT (77.58285648810042 12.833277035823636),operational,100,2020-07-24,2021-09-01 12:00:00,NH-004
SL-0355,POINT (77.58101664581741 12.824186060679809),faulty,200,2023-11-26,2024-02-26 12:00:00,NH-004
SL-0356,POINT (77.5818632263571 12.832735959958411),operational,150,2022-02-27,2023-02-15 12:00:00,NH-004
SL-0357,POINT (77.58194061595091 12.824781417846465),faulty,200,2019-11-20,2021-01-25 12:00:00,NH-004
SL-0358,POINT (77.5826239651155 12.833000875085606),maintenance_required,150,2017-02-23,2024-12-03 12:00:00,NH-004
SL-0359,POINT (77.59061625231323 12.831131007673049),operational,200,2017-06-27,2022-10-26 12:00:00,NH-004
SL-0360,POINT (77.58371417919862 12.8326323332325),operational,150,2022-08-28,2025-05-19 12:00:00,NH-004
SL-0361,POINT (77.58731823124904 12.832356391835328),faulty,150,2021-02-05,2023-05-31 12:00:00,NH-004
SL-0362,POINT (77.57698455022845 12.818535908867604),operational,100,2018-04-01,2024-07-21 12:00:00,NH-004
SL-0363,POINT (77.57913013928722 12.824851438234878),operational,200,2018-10-05,2019-01-07 12:00:00,NH-004
SL-0364,POINT (77.5886990045559 12.83086460893795),operational,250,2023-11-23,2024-02-21 12:00:00,NH-004
SL-0365,POINT (77.58233147440218 12.825508195128151),operational,150,2021-01-28,2025-11-13 12:00:00,NH-004
SL-0366,POINT (77.58044864444015 12.827489542010857),operational,100,2024-02-16,2025-05-13 12:00:00,NH-004
SL-0367,POINT (77.57835436561214 12.82160253919066),operational,250,2017-11-14,2018-12-13 12:00:00,NH-004
SL-0368,POINT (77.58078121872396 12.832154592149072),operational,100,2016-10-05,2024-01-28 12:00:00,NH-004
SL-0369,POINT (77.58243671545623 12.833443670127442),operational,200,2016-10-18,2018-11-05 12:00:00,NH-004
SL-0370,POINT (77.58111501945119 12.828744541029694),operational,250,2022-03-25,2023-12-01 12:00:00,NH-004
SL-0371,POINT (77.59032472981292 12.832227248554945),operational,150,2024-05-24,2026-01-12 12:00:00,NH-004
SL-0372,POINT (77.57842234172178 12.822509872557179),operational,250,2023-07-20,2025-07-20 12:00:00,NH-004
SL-0373,POINT (77.59104184575065 12.828820905016013),operational,100,2016-09-28,2021-09-16 12:00:00,NH-004
SL-0374,POINT (77.58776036650218 12.832398605540314),maintenance_required,250,2018-01-07,2022-05-21 12:00:00,NH-004
SL-0375,POINT (77.58250247342211 12.832837124198505),maintenance_required,100,2023-11-01,2024-01-19 12:00:00,NH-004
SL-0376,POINT (77.57514304830374 12.817075172111029),operational,250,2019-05-01,2025-01-28 12:00:00,NH-004
SL-0377,POINT (77.58033323517589 12.823320748857293),operational,200,2017-12-23,2019-08-24 12:00:00,NH-004
SL-0378,POINT (77.58719156543778 12.831890379077894),operational,200,2023-10-18,2025-05-07 12:00:00,NH-004
SL-0379,POINT (77.58855910885143 12.831474490871056),operational,100,2019-12-23,2023-04-19 12:00:00,NH-004
SL-0380,POINT (77.58003661381198 12.825969269849974),operational,200,2021-04-24,2022-10-13 12:00:00,NH-004
SL-0381,POINT (77.58035864916603 12.827858466419766),operational,250,2020-01-05,2025-12-14 12:00:00,NH-004
SL-0382,POINT (77.58141493748846 12.826848321015893),operational,200,2020-07-21,2023-04-15 12:00:00,NH-004
SL-0383,POINT (77.57447443265451 12.815706664846644),operational,100,2017-07-02,2024-11-16 12:00:00,NH-004
SL-0384,POINT (77.58293617971722 12.83352232051539),operational,100,2024-03-22,2026-01-16 12:00:00,NH-004
SL-0385,POINT (77.57455054297465 12.81629724470563),operational,100,2019-02-02,2022-02-05 12:00:00,NH-004
SL-0386,POINT (77.57932593175718 12.825538799043684),operational,100,2018-10-25,2023-05-06 12:00:00,NH-004
SL-0387,POINT (77.58112777871291 12.831965917275843),faulty,150,2023-07-28,2023-08-30 12:00:00,NH-004
SL-0388,POINT (77.5801793796208 12.821181674046974),operational,100,2020-05-06,2025-02-04 12:00:00,NH-004
SL-0389,POINT (77.57880057711989 12.820781229837817),operational,250,2021-01-30,2022-04-05 12:00:00,NH-004
SL-0390,POINT (77.58219484757541 12.827310262806884),operational,100,2019-03-26,2020-03-05 12:00:00,NH-004
SL-0391,POINT (77.58164320659496 12.833339566433487),operational,100,2022-09-20,2023-08-27 12:00:00,NH-004
SL-0392,POINT (77.58447977180096 12.832360296464588),maintenance_required,250,2017-08-08,2025-08-30 12:00:00,NH-004
SL-0393,POINT (77.58151296612267 12.824548075097022),operational,100,2023-10-01,2024-06-01 12:00:00,NH-004
SL-0394,POINT (77.59009689676631 12.831940256994578),operational,200,2017-04-18,2021-06-03 12:00:00,NH-004
SL-0395,POINT (77.580660171643 12.83451909562009),operational,150,2019-10-15,2025-10-03 12:00:00,NH-004
SL-0396,POINT (77.61185916475245 12.8155695345757),operational,150,2024-09-11,2025-03-16 12:00:00,NH-005
SL-0397,POINT (77.60769606411276 12.816671090603208),operational,150,2017-04-14,2020-10-23 12:00:00,NH-005
SL-0398,POINT (77.60928690096016 12.824613364116033),operational,250,2018-03-28,2025-04-24 12:00:00,NH-005
SL-0399,POINT (77.60990774927289 12.819023814318333),operational,100,2019-02-16,2025-11-02 12:00:00,NH-005
SL-0400,POINT (77.61789231171154 12.817516369068343),maintenance_required,100,2021-05-10,2023-11-13 12:00:00,NH-005
SL-0401,POINT (77.61127631815665 12.820931215536431),operational,200,2018-12-24,2019-12-25 12:00:00,NH-005
SL-0402,POINT (77.60954137359725 12.823070331078771),maintenance_required,250,2022-09-26,2024-10-14 12:00:00,NH-005
SL-0403,POINT (77.61760880844736 12.817281122907788),operational,200,2020-10-04,2021-09-02 12:00:00,NH-005
SL-0404,POINT (77.60729468348448 12.827385354891929),operational,100,2018-10-27,2026-02-20 12:00:00,NH-005
SL-0405,POINT (77.60439429713082 12.832100574539625),maintenance_required,100,2016-10-25,2019-01-28 12:00:00,NH-005
SL-0406,POINT (77.60535380423579 12.829976234473701),maintenance_required,100,2023-08-18,2024-10-01 12:00:00,NH-005
SL-0407,POINT (77.60283643402562 12.8346346027146),operational,150,2023-04-24,2024-04-14 12:00:00,NH-005
SL-0408,POINT (77.60195917796446 12.823590105531368),operational,150,2024-03-07,2025-11-30 12:00:00,NH-005
SL-0409,POINT (77.60873910042638 12.820302446181643),operational,150,2016-08-25,2025-07-02 12:00:00,NH-005
SL-0410,POINT (77.60743551811439 12.826826611668574),operational,150,2022-03-26,2025-04-16 12:00:00,NH-005
SL-0411,POINT (77.60969271432133 12.815620767754329),maintenance_required,200,2023-05-26,2023-11-17 12:00:00,NH-005
SL-0412,POINT (77.60586459378999 12.821425228936882),operational,150,2021-11-15,2021-12-19 12:00:00,NH-005
SL-0413,POINT (77.60940891532218 12.825023180122036),operational,250,2021-07-22,2025-11-14 12:00:00,NH-005
SL-0414,POINT (77.61475316863591 12.818856612682975),faulty,200,2017-10-30,2024-06-19 12:00:00,NH-005
SL-0415,POINT (77.60284142351705 12.83280002552641),operational,100,2023-06-21,2023-12-07 12:00:00,NH-005
SL-0416,POINT (77.60607902655963 12.820978067109172),operational,150,2017-03-21,2025-08-27 12:00:00,NH-005
SL-0417,POINT (77.611182134092 12.820821482059197),operational,150,2016-06-25,2021-06-20 12:00:00,NH-005
SL-0418,POINT (77.61333352845476 12.814704094293567),maintenance_required,200,2024-02-26,2024-06-30 12:00:00,NH-005
SL-0419,POINT (77.61187110541364 12.817352775204428),operational,100,2024-06-09,2025-02-24 12:00:00,NH-005
