light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-0173,summer,32.69,23.97,0.71,2026-04-10
SL-0173,winter,23.05,14.0,0.41,
SL-0174,monsoon,28.65,235.53,0.99,2026-03-22
SL-0174,summer,36.15,15.97,0.73,2026-03-29
SL-0174,winter,19.71,17.05,0.36,
SL-0175,monsoon,25.41,232.92,0.89,2026-04-09
SL-0175,summer,33.2,33.16,0.77,2026-04-25
SL-0175,winter,24.6,6.93,0.52,2026-05-24
SL-0176,monsoon,25.04,208.73,0.86,2026-04-05
SL-0176,summer,36.65,25.54,0.84,2026-03-28
SL-0176,winter,18.47,11.27,0.48,
SL-0177,monsoon,27.47,187.8,0.79,2026-03-24
SL-0177,summer,37.47,34.22,0.73,2026-05-08
SL-0177,winter,23.56,14.25,0.39,
SL-0178,monsoon,25.24,236.39,0.88,2026-03-30
SL-0178,summer,34.36,26.24,0.79,2026-04-23
SL-0178,winter,20.1,11.89,0.51,2026-06-05
SL-0179,monsoon,26.0,186.62,0.99,2026-03-23
SL-0179,summer,37.36,37.77,0.74,2026-04-17
SL-0179,winter,21.94,13.63,0.52,2026-05-26
SL-0180,monsoon,26.03,224.53,0.92,2026-03-22
SL-0180,summer,32.63,19.47,0.78,2026-04-03
SL-0180,winter,19.23,6.89,0.52,2026-05-02
SL-0181,monsoon,27.36,154.78,0.91,2026-04-05
SL-0181,summer,36.92,18.01,0.65,2026-03-26
SL-0181,winter,24.1,16.36,0.36,
SL-0182,monsoon,26.74,182.57,0.85,2026-04-05
SL-0182,summer,36.19,35.81,0.69,2026-04-17
SL-0182,winter,18.06,7.93,0.44,
SL-0183,monsoon,27.71,208.26,0.97,2026-03-24
SL-0183,summer,33.76,18.14,0.71,2026-05-08
SL-0183,winter,20.49,11.48,0.47,
SL-0184,monsoon,27.04,180.53,0.8,2026-04-09
SL-0184,summer,33.9,28.57,0.61,2026-04-16
SL-0184,winter,23.54,14.2,0.38,
SL-0185,monsoon,29.42,156.34,0.77,2026-04-21
SL-0185,summer,36.88,37.46,0.55,2026-05-12
SL-0185,winter,21.37,10.1,0.35,
SL-0186,monsoon,26.83,202.72,0.85,2026-04-04
SL-0186,summer,37.12,16.03,0.64,2026-04-05
SL-0186,winter,24.49,18.85,0.49,
SL-0187,monsoon,27.32,227.63,0.99,2026-03-22
SL-0187,summer,32.83,36.29,0.74,2026-05-02
SL-0187,winter,21.95,8.2,0.4,
SL-0188,monsoon,28.25,195.76,0.99,2026-03-22
SL-0188,summer,35.9,37.07,0.78,2026-04-23
SL-0188,winter,21.97,16.41,0.52,2026-05-13
SL-0189,monsoon,27.3,199.59,0.89,2026-04-06
SL-0189,summer,36.53,39.34,0.84,2026-04-08
SL-0189,winter,22.9,15.93,0.38,
SL-0190,monsoon,29.05,230.32,0.91,2026-03-26
SL-0190,summer,33.42,20.73,0.82,2026-04-02
SL-0190,winter,20.72,11.72,0.44,
SL-0191,monsoon,27.28,164.69,0.99,2026-03-22
SL-0191,summer,37.33,31.92,0.71,2026-04-02
SL-0191,winter,24.17,17.02,0.56,2026-06-03
SL-0192,monsoon,25.99,176.38,0.99,2026-03-22
SL-0192,summer,37.34,17.82,0.94,2026-03-25
SL-0192,winter,21.35,10.48,0.5,
SL-0193,monsoon,29.8,246.02,0.93,2026-04-02
SL-0193,summer,37.63,36.31,0.66,2026-03-31
SL-0193,winter,23.2,6.35,0.37,
SL-0194,monsoon,26.02,187.18,0.85,2026-04-05
SL-0194,summer,33.64,36.89,0.71,2026-03-27
SL-0194,winter,23.7,15.39,0.51,2026-03-26
SL-0195,monsoon,27.51,188.79,0.87,2026-03-24
SL-0195,summer,37.14,18.73,0.7,2026-03-27
SL-0195,winter,19.96,16.25,0.52,2026-05-14
SL-0196,monsoon,27.71,213.8,0.76,2026-04-11
SL-0196,summer,35.85,17.65,0.71,2026-03-25
SL-0196,winter,23.71,16.89,0.44,
SL-0197,monsoon,25.89,212.75,0.92,2026-04-04
SL-0197,summer,33.06,39.83,0.62,2026-04-22
SL-0197,winter,18.07,14.59,0.36,
SL-0198,monsoon,26.19,219.36,0.99,2026-03-23
SL-0198,summer,36.12,37.65,0.74,2026-05-07
SL-0198,winter,22.22,19.3,0.4,
SL-0199,monsoon,26.01,247.4,0.77,2026-04-10
SL-0199,summer,33.14,15.98,0.63,2026-04-19
SL-0199,winter,20.2,18.91,0.39,
SL-0200,monsoon,29.15,186.96,0.99,2026-03-22
SL-0200,summer,36.23,30.2,0.7,2026-04-08
SL-0200,winter,19.53,16.77,0.45,
SL-0201,monsoon,28.08,153.51,0.89,2026-04-05
SL-0201,summer,35.66,21.89,0.59,2026-04-10
SL-0201,winter,24.26,10.64,0.37,
SL-0202,monsoon,25.9,188.39,0.79,2026-04-08
SL-0202,summer,34.08,35.18,0.71,2026-04-23
SL-0202,winter,22.19,11.43,0.34,
SL-0203,monsoon,26.51,157.07,0.86,2026-03-29
SL-0203,summer,33.98,39.21,0.77,2026-04-20
SL-0203,winter,24.09,9.78,0.41,
SL-0204,monsoon,29.96,191.11,0.9,2026-04-04
SL-0204,summer,36.46,38.36,0.79,2026-04-11
SL-0204,winter,18.86,6.24,0.44,
SL-0205,monsoon,28.27,170.48,0.98,2026-03-22
SL-0205,summer,33.38,17.59,0.82,2026-04-09
SL-0205,winter,23.74,18.85,0.45,
SL-0206,monsoon,28.24,162.01,0.89,2026-03-27
SL-0206,summer,34.93,16.06,0.69,2026-04-18
SL-0206,winter,22.74,13.65,0.37,
SL-0207,monsoon,26.82,225.84,0.9,2026-03-27
SL-0207,summer,34.96,37.86,0.68,2026-04-03
SL-0207,winter,19.07,15.33,0.42,
SL-0208,monsoon,27.24,222.47,0.96,2026-03-23
SL-0208,summer,35.66,31.09,0.67,2026-05-15
SL-0208,winter,20.32,6.9,0.41,
SL-0209,monsoon,28.78,220.4,0.9,2026-04-02
SL-0209,summer,35.84,18.32,0.83,2026-04-04
SL-0209,winter,21.39,5.9,0.42,
SL-0210,monsoon,27.79,220.93,0.99,2026-03-23
SL-0210,summer,36.39,33.42,0.66,2026-05-04
SL-0210,winter,22.9,6.4,0.36,
SL-0211,monsoon,25.79,230.84,0.97,2026-03-26
SL-0211,summer,33.34,29.9,0.8,2026-03-29
SL-0211,winter,24.05,6.77,0.5,
SL-0212,monsoon,27.13,179.94,0.99,2026-03-22
SL-0212,summer,36.84,18.7,0.8,2026-04-08
SL-0212,winter,24.68,12.48,0.48,
SL-0213,monsoon,25.29,239.5,0.85,2026-03-30
SL-0213,summer,36.68,23.47,0.74,2026-04-13
SL-0213,winter,23.9,14.5,0.36,
SL-0214,monsoon,28.24,207.24,0.88,2026-04-08
SL-0214,summer,35.99,16.52,0.69,2026-04-11
SL-0214,winter,19.58,13.71,0.46,
SL-0215,monsoon,28.96,243.76,0.97,2026-03-27
SL-0215,summer,34.78,27.29,0.74,2026-04-14
SL-0215,winter,22.64,14.79,0.4,
SL-0216,monsoon,27.51,216.17,0.99,2026-03-22
SL-0216,summer,37.23,34.16,0.67,2026-05-17
SL-0216,winter,23.31,14.69,0.52,2026-05-01
SL-0217,monsoon,29.12,222.03,0.87,2026-04-12
SL-0217,summer,37.18,24.61,0.72,2026-04-12
SL-0217,winter,24.1,16.96,0.36,
SL-0218,monsoon,29.24,167.03,0.87,2026-04-10
SL-0218,summer,37.44,36.46,0.61,2026-04-03
SL-0218,winter,20.4,17.15,0.33,
SL-0219,monsoon,25.07,177.88,0.93,2026-03-27
SL-0219,summer,35.51,37.41,0.64,2026-05-21
SL-0219,winter,23.6,9.79,0.4,
SL-0220,monsoon,28.62,152.73,0.9,2026-03-31
SL-0220,summer,34.6,25.62,0.72,2026-04-16
SL-0220,winter,24.76,18.22,0.32,
SL-0221,monsoon,29.18,203.42,0.96,2026-03-25
SL-0221,summer,35.18,35.61,0.66,2026-04-28
SL-0221,winter,24.26,11.07,0.51,2026-05-03
SL-0222,monsoon,28.04,175.22,0.87,2026-03-23
SL-0222,summer,35.53,28.76,0.78,2026-04-16
SL-0222,winter,19.6,14.14,0.5,
SL-0223,monsoon,26.63,212.21,0.99,2026-03-23
SL-0223,summer,32.32,26.12,0.8,2026-03-28
SL-0223,winter,22.36,8.06,0.56,2026-04-19
SL-0224,monsoon,25.04,240.68,0.98,2026-03-22
SL-0224,summer,33.49,34.36,0.74,2026-03-29
SL-0224,winter,24.09,11.58,0.46,
SL-0225,monsoon,29.18,246.96,0.89,2026-03-31
SL-0225,summer,37.34,18.96,0.78,2026-03-25
SL-0225,winter,18.82,8.39,0.45,
SL-0226,monsoon,25.57,154.0,0.99,2026-03-23
SL-0226,summer,32.33,15.36,0.82,2026-04-06
SL-0226,winter,23.03,10.95,0.44,
SL-0227,monsoon,27.54,224.01,0.99,2026-03-22
SL-0227,summer,32.59,28.29,0.89,2026-03-31
SL-0227,winter,19.12,6.42,0.41,
SL-0228,monsoon,26.04,171.74,0.87,2026-03-28
SL-0228,summer,37.16,16.48,0.77,2026-04-04
SL-0228,winter,18.14,9.27,0.43,
SL-0229,monsoon,26.37,151.51,0.99,2026-03-23
SL-0229,summer,32.39,28.41,0.82,2026-04-15
SL-0229,winter,23.28,7.43,0.37,
SL-0230,monsoon,27.13,160.42,0.86,2026-04-09
SL-0230,summer,36.02,18.08,0.62,2026-05-01
SL-0230,winter,18.45,12.91,0.3,
SL-0231,monsoon,28.53,235.42,0.95,2026-03-27
SL-0231,summer,35.95,20.58,0.73,2026-04-20
SL-0231,winter,18.22,13.64,0.53,2026-04-23
SL-0232,monsoon,26.68,195.98,0.99,
SL-0232,summer,36.51,25.34,0.66,
SL-0232,winter,20.79,6.27,0.37,
SL-0233,monsoon,29.5,232.09,0.99,2026-03-23
SL-0233,summer,34.72,21.87,0.76,2026-03-27
SL-0233,winter,23.29,8.5,0.53,2026-05-23
SL-0234,monsoon,28.42,191.89,0.99,2026-03-23
SL-0234,summer,34.51,22.39,0.81,2026-04-11
SL-0234,winter,20.15,19.9,0.54,2026-05-29
SL-0235,monsoon,28.95,180.07,0.81,2026-04-21
SL-0235,summer,35.2,27.16,0.66,2026-03-24
SL-0235,winter,23.73,12.86,0.4,
SL-0236,monsoon,25.93,205.19,0.91,2026-03-28
SL-0236,summer,33.89,23.8,0.64,2026-04-15
SL-0236,winter,24.56,15.75,0.43,
SL-0237,monsoon,27.47,150.19,0.93,
SL-0237,summer,33.81,29.12,0.67,
SL-0237,winter,24.28,7.41,0.47,
SL-0238,monsoon,27.53,230.94,0.94,2026-03-23
SL-0238,summer,35.89,33.42,0.66,2026-03-25
SL-0238,winter,22.22,13.57,0.39,
SL-0239,monsoon,29.43,215.71,0.96,2026-03-22
SL-0239,summer,35.07,25.51,0.71,2026-05-03
SL-0239,winter,20.65,13.84,0.55,2026-04-23
SL-0240,monsoon,26.07,193.8,0.99,2026-03-23
SL-0240,summer,37.34,38.55,0.78,2026-04-26
SL-0240,winter,23.48,11.4,0.44,
SL-0241,monsoon,26.8,203.98,0.89,2026-03-26
SL-0241,summer,37.39,37.37,0.71,2026-04-19
SL-0241,winter,24.53,12.55,0.33,
SL-0242,monsoon,29.12,243.45,0.86,2026-04-15
SL-0242,summer,33.32,34.96,0.81,2026-04-18
SL-0242,winter,20.65,15.28,0.4,
SL-0243,monsoon,28.24,170.8,0.98,2026-03-24
SL-0243,summer,33.87,35.2,0.71,2026-05-02
SL-0243,winter,21.99,17.79,0.54,2026-05-18
SL-0244,monsoon,27.95,229.49,0.99,
SL-0244,summer,34.35,28.59,0.8,
SL-0244,winter,24.36,16.55,0.5,
SL-0245,monsoon,27.13,150.15,0.99,2026-03-22
SL-0245,summer,33.68,39.31,0.81,2026-04-14
SL-0245,winter,21.35,17.32,0.39,
SL-0246,monsoon,29.09,151.08,0.86,2026-03-30
SL-0246,summer,35.44,29.44,0.75,2026-03-25
SL-0246,winter,19.16,15.88,0.43,
SL-0247,monsoon,27.13,190.77,0.99,2026-03-23
SL-0247,summer,36.68,26.26,0.77,2026-04-18
SL-0247,winter,18.68,17.73,0.4,
SL-0248,monsoon,26.24,196.31,0.9,2026-03-28
SL-0248,summer,37.93,26.27,0.8,2026-03-31
SL-0248,winter,18.97,19.34,0.54,2026-05-22
SL-0249,monsoon,27.77,164.09,0.88,2026-04-10
SL-0249,summer,32.26,35.97,0.81,2026-04-06
SL-0249,winter,22.83,19.74,0.43,
SL-0250,monsoon,28.33,211.82,0.93,2026-04-03
SL-0250,summer,34.48,18.37,0.75,2026-04-05
SL-0250,winter,22.49,14.78,0.44,
SL-0251,monsoon,25.46,231.46,0.9,2026-03-29
SL-0251,summer,35.62,20.93,0.71,2026-05-04
SL-0251,winter,23.18,12.62,0.33,
SL-0252,monsoon,29.73,181.67,0.99,2026-03-22
SL-0252,summer,36.18,17.98,0.72,2026-05-05
SL-0252,winter,23.17,16.88,0.39,
SL-0253,monsoon,26.76,171.67,0.75,2026-03-24
SL-0253,summer,35.82,19.74,0.63,2026-04-06
SL-0253,winter,22.54,16.59,0.27,
SL-0254,monsoon,28.63,200.38,0.95,2026-03-23
SL-0254,summer,37.01,36.49,0.69,2026-05-01
SL-0254,winter,18.46,11.47,0.35,
SL-0255,monsoon,26.81,165.24,0.81,2026-04-12
SL-0255,summer,37.05,24.33,0.61,2026-03-30
SL-0255,winter,22.56,6.63,0.43,
SL-0256,monsoon,27.93,173.34,0.99,2026-03-23
SL-0256,summer,35.71,20.73,0.78,2026-04-16
SL-0256,winter,19.22,10.84,0.58,2026-04-26
SL-0257,monsoon,26.11,217.23,0.85,2026-04-06
SL-0257,summer,34.64,36.59,0.71,2026-04-05
SL-0257,winter,20.86,18.7,0.46,
SL-0258,monsoon,27.95,181.95,0.99,2026-03-22
SL-0258,summer,32.37,26.25,0.77,2026-04-14
SL-0258,winter,21.91,9.01,0.37,
SL-0259,monsoon,29.91,153.54,0.99,2026-03-23
SL-0259,summer,35.83,15.61,0.73,2026-03-25
SL-0259,winter,20.41,10.46,0.39,
SL-0260,monsoon,25.86,183.62,0.91,2026-03-29
SL-0260,summer,32.03,25.74,0.76,2026-03-24
SL-0260,winter,24.44,5.42,0.41,
SL-0261,monsoon,27.37,160.58,0.98,2026-03-23
SL-0261,summer,36.22,32.4,0.7,2026-04-28
SL-0261,winter,24.83,16.65,0.49,
SL-0262,monsoon,28.05,163.31,0.99,2026-03-22
SL-0262,summer,32.66,22.0,0.67,2026-04-14
SL-0262,winter,24.87,13.32,0.47,
SL-0263,monsoon,28.52,209.05,0.99,2026-03-22
SL-0263,summer,35.06,33.74,0.72,2026-03-26
SL-0263,winter,20.24,10.62,0.54,2026-05-31
SL-0264,monsoon,27.39,236.1,0.89,2026-04-07
SL-0264,summer,37.76,33.03,0.61,2026-05-05
SL-0264,winter,19.27,14.33,0.3,
SL-0265,monsoon,29.95,222.99,0.9,2026-03-23
SL-0265,summer,33.65,38.65,0.72,2026-04-25
SL-0265,winter,23.12,8.33,0.42,
SL-0266,monsoon,25.44,220.88,0.99,2026-03-23
SL-0266,summer,37.13,27.47,0.73,2026-04-13
SL-0266,winter,22.86,6.24,0.45,
SL-0267,monsoon,28.16,173.37,0.82,2026-03-25
SL-0267,summer,36.46,39.58,0.78,2026-03-31
SL-0267,winter,22.95,10.43,0.35,
SL-0268,monsoon,26.79,158.16,0.8,2026-04-18
SL-0268,summer,37.94,34.49,0.6,2026-05-27
SL-0268,winter,21.18,15.02,0.4,
SL-0269,monsoon,28.12,166.5,0.9,2026-03-31
SL-0269,summer,34.59,28.1,0.71,2026-04-16
SL-0269,winter,23.17,13.94,0.37,
SL-0270,monsoon,25.55,216.03,0.99,2026-03-22
SL-0270,summer,35.58,32.97,0.83,2026-04-10
SL-0270,winter,21.98,11.86,0.48,
SL-0271,monsoon,26.6,238.86,0.99,2026-03-22
SL-0271,summer,35.05,28.51,0.83,2026-04-18
SL-0271,winter,23.14,13.14,0.43,
SL-0272,monsoon,29.43,239.3,0.99,2026-03-22
SL-0272,summer,36.41,25.62,0.67,2026-04-03
SL-0272,winter,23.3,13.1,0.36,
SL-0273,monsoon,26.69,208.07,0.91,2026-04-05
SL-0273,summer,36.03,17.25,0.83,2026-04-12
SL-0273,winter,24.6,9.81,0.54,2026-05-11
SL-0274,monsoon,25.64,211.21,0.88,2026-04-10
SL-0274,summer,36.05,34.18,0.68,2026-05-02
SL-0274,winter,22.31,16.62,0.37,
SL-0275,monsoon,28.51,226.78,0.82,2026-04-08
SL-0275,summer,35.21,19.43,0.67,2026-04-24
SL-0275,winter,21.77,13.26,0.45,
SL-0276,monsoon,29.45,239.0,0.99,2026-03-23
SL-0276,summer,32.99,29.54,0.78,2026-04-18
SL-0276,winter,24.25,11.98,0.45,
SL-0277,monsoon,28.56,247.24,0.8,2026-04-19
SL-0277,summer,37.86,29.72,0.75,2026-04-26
SL-0277,winter,22.26,7.05,0.38,
SL-0278,monsoon,25.23,215.8,0.97,2026-03-26
SL-0278,summer,36.79,34.84,0.64,2026-04-18
SL-0278,winter,21.55,9.48,0.45,
SL-0279,monsoon,26.27,154.94,0.87,2026-04-04
SL-0279,summer,36.52,30.8,0.62,2026-05-23
SL-0279,winter,23.75,5.56,0.36,
SL-0280,monsoon,28.73,238.98,0.89,2026-03-26
SL-0280,summer,32.2,35.52,0.81,2026-04-14
SL-0280,winter,18.11,10.97,0.41,
SL-0281,monsoon,25.64,203.86,0.99,2026-03-23
SL-0281,summer,36.68,20.5,0.77,2026-04-10
SL-0281,winter,18.74,10.27,0.37,
SL-0282,monsoon,28.94,240.93,0.89,2026-03-24
SL-0282,summer,35.64,37.2,0.67,2026-03-30
SL-0282,winter,20.33,11.12,0.43,
SL-0283,monsoon,26.03,192.95,0.97,2026-03-24
SL-0283,summer,37.2,28.54,0.68,2026-05-01
SL-0283,winter,21.68,6.94,0.38,
SL-0284,monsoon,28.38,166.8,0.91,2026-03-29
SL-0284,summer,34.34,30.83,0.7,2026-04-25
SL-0284,winter,23.78,14.47,0.48,
SL-0285,monsoon,29.81,171.5,0.94,2026-04-01
SL-0285,summer,36.21,35.24,0.73,2026-04-08
SL-0285,winter,20.83,16.05,0.46,
SL-0286,monsoon,28.97,171.56,0.99,2026-03-23
SL-0286,summer,34.17,17.69,0.9,2026-04-02
SL-0286,winter,20.73,11.72,0.51,2026-05-09
SL-0287,monsoon,25.69,213.65,0.86,2026-04-15
SL-0287,summer,37.36,20.14,0.59,2026-05-12
SL-0287,winter,20.1,18.56,0.42,
SL-0288,monsoon,28.96,173.78,0.96,2026-03-27
SL-0288,summer,32.53,19.36,0.7,2026-04-04
SL-0288,winter,21.2,12.56,0.43,
SL-0289,monsoon,26.93,214.03,0.99,2026-03-22
SL-0289,summer,36.14,25.54,0.88,2026-04-05
SL-0289,winter,21.38,18.52,0.58,2026-05-11
SL-0290,monsoon,26.14,188.12,0.99,2026-03-22
SL-0290,summer,34.48,15.64,0.72,2026-04-26
SL-0290,winter,18.49,7.51,0.53,2026-05-11
SL-0291,monsoon,28.87,186.39,0.96,2026-03-28
SL-0291,summer,36.69,19.78,0.67,2026-05-04
SL-0291,winter,20.48,8.66,0.51,2026-04-18
SL-0292,monsoon,28.63,176.67,0.99,2026-03-23
SL-0292,summer,33.74,35.25,0.77,2026-04-02
SL-0292,winter,20.87,15.25,0.49,
SL-0293,monsoon,25.82,161.22,0.93,2026-03-23
SL-0293,summer,33.29,20.43,0.7,2026-04-12
SL-0293,winter,23.24,6.43,0.29,
SL-0294,monsoon,28.6,167.48,0.88,2026-04-09
SL-0294,summer,32.31,19.87,0.71,2026-04-08
SL-0294,winter,18.57,5.84,0.43,
SL-0295,monsoon,25.93,178.02,0.9,2026-03-29
SL-0295,summer,35.88,22.54,0.77,2026-04-05
SL-0295,winter,21.03,13.68,0.53,2026-05-10
SL-0296,monsoon,28.22,155.36,0.94,2026-03-22
SL-0296,summer,35.48,28.5,0.76,2026-04-03
SL-0296,winter,18.06,5.27,0.39,
SL-0297,monsoon,25.48,216.46,0.93,2026-04-02
SL-0297,summer,36.63,35.94,0.81,2026-04-08
SL-0297,winter,20.19,5.3,0.33,
SL-0298,monsoon,28.8,154.9,0.99,2026-03-23
SL-0298,summer,34.35,36.35,0.82,2026-04-03
SL-0298,winter,23.0,9.11,0.48,
SL-0299,monsoon,27.66,241.93,0.92,2026-03-26
SL-0299,summer,36.95,35.91,0.79,2026-03-23
SL-0299,winter,24.09,11.54,0.43,
SL-0300,monsoon,27.71,190.05,0.96,2026-03-24
SL-0300,summer,32.34,20.79,0.8,2026-03-27
SL-0300,winter,18.33,16.19,0.39,
SL-0301,monsoon,26.98,238.57,0.98,2026-03-22
SL-0301,summer,34.18,15.9,0.66,2026-04-23
SL-0301,winter,20.12,8.01,0.47,
SL-0302,monsoon,28.11,151.12,0.92,2026-03-24
SL-0302,summer,37.47,17.27,0.65,2026-04-26
SL-0302,winter,24.07,7.52,0.52,2026-05-13
SL-0303,monsoon,26.22,218.05,0.82,2026-03-27
SL-0303,summer,34.17,29.11,0.7,2026-04-18
SL-0303,winter,18.71,13.87,0.34,
SL-0304,monsoon,29.71,223.85,0.93,2026-03-24
SL-0304,summer,34.25,23.46,0.63,2026-05-23
SL-0304,winter,24.67,6.25,0.28,
SL-0305,monsoon,27.83,212.5,0.97,2026-03-26
SL-0305,summer,33.73,35.89,0.62,2026-04-02
SL-0305,winter,18.47,18.66,0.46,
SL-0306,monsoon,25.67,169.4,0.99,2026-03-22
SL-0306,summer,36.59,22.25,0.68,2026-05-16
SL-0306,winter,21.37,5.33,0.34,
SL-0307,monsoon,28.34,216.59,0.99,2026-03-22
SL-0307,summer,37.84,33.91,0.7,2026-05-03
SL-0307,winter,23.8,16.95,0.47,
SL-0308,monsoon,28.0,177.54,0.82,2026-03-31
SL-0308,summer,34.36,36.36,0.73,2026-05-03
SL-0308,winter,21.2,17.36,0.39,
SL-0309,monsoon,29.41,199.19,0.87,2026-03-24
SL-0309,summer,37.42,21.53,0.69,2026-04-14
SL-0309,winter,22.66,12.92,0.48,
SL-0310,monsoon,29.09,157.64,0.95,2026-03-27
SL-0310,summer,35.03,30.77,0.67,2026-04-01
SL-0310,winter,19.02,9.26,0.48,
SL-0311,monsoon,27.97,187.03,0.95,2026-03-25
SL-0311,summer,34.27,16.45,0.8,2026-04-18
SL-0311,winter,22.71,14.84,0.53,2026-05-21
SL-0312,monsoon,27.18,240.52,0.77,
SL-0312,summer,37.33,20.28,0.61,
SL-0312,winter,21.5,10.79,0.43,
SL-0313,monsoon,28.51,246.64,0.95,2026-03-26
SL-0313,summer,32.25,32.77,0.76,2026-04-12
SL-0313,winter,22.18,17.66,0.41,
SL-0314,monsoon,25.16,161.41,0.9,
SL-0314,summer,33.4,28.65,0.83,
SL-0314,winter,20.36,14.36,0.35,
SL-0315,monsoon,28.38,238.95,0.99,2026-03-23
SL-0315,summer,34.55,29.96,0.74,2026-05-06
SL-0315,winter,19.85,7.01,0.5,
SL-0316,monsoon,29.65,217.04,0.89,2026-03-26
SL-0316,summer,36.56,39.5,0.81,2026-04-02
SL-0316,winter,20.01,10.88,0.5,
SL-0317,monsoon,28.11,208.9,0.99,2026-03-23
SL-0317,summer,37.02,23.49,0.75,2026-04-06
SL-0317,winter,23.28,17.87,0.59,2026-05-19
SL-0318,monsoon,25.52,163.06,0.98,2026-03-24
SL-0318,summer,32.92,28.4,0.78,2026-04-15
SL-0318,winter,22.68,6.33,0.46,
SL-0319,monsoon,28.58,170.29,0.92,2026-03-28
SL-0319,summer,32.64,30.62,0.75,2026-04-22
SL-0319,winter,23.48,13.62,0.52,2026-06-15
SL-0320,monsoon,25.93,170.13,0.93,2026-04-03
SL-0320,summer,35.07,27.78,0.82,2026-04-17
SL-0320,winter,23.9,15.21,0.37,
SL-0321,monsoon,28.93,185.26,0.99,2026-03-22
SL-0321,summer,33.04,16.94,0.65,2026-04-13
SL-0321,winter,23.25,18.82,0.5,
SL-0322,monsoon,26.14,161.17,0.97,2026-03-25
SL-0322,summer,34.26,37.6,0.85,2026-03-28
SL-0322,winter,24.6,15.88,0.57,2026-05-20
SL-0323,monsoon,27.01,171.1,0.89,2026-04-01
SL-0323,summer,35.01,18.05,0.73,2026-04-11
SL-0323,winter,20.21,7.54,0.46,
SL-0324,monsoon,29.36,157.28,0.95,2026-03-29
SL-0324,summer,33.21,29.0,0.59,2026-04-14
SL-0324,winter,23.64,20.0,0.44,
SL-0325,monsoon,25.11,170.76,0.85,2026-04-04
SL-0325,summer,35.01,27.33,0.57,2026-05-16
SL-0325,winter,21.94,19.83,0.43,
SL-0326,monsoon,28.31,249.46,0.94,2026-03-29
SL-0326,summer,37.97,36.92,0.79,2026-03-27
SL-0326,winter,24.09,7.42,0.35,
SL-0327,monsoon,28.09,169.77,0.99,2026-03-23
SL-0327,summer,36.35,26.72,0.71,2026-04-25
SL-0327,winter,23.29,19.01,0.47,
SL-0328,monsoon,29.3,215.56,0.99,2026-03-22
SL-0328,summer,37.61,21.68,0.77,2026-04-26
SL-0328,winter,18.05,18.63,0.56,2026-04-23
SL-0329,monsoon,25.22,211.04,0.96,2026-03-26
SL-0329,summer,35.72,35.16,0.8,2026-04-25
SL-0329,winter,19.87,11.7,0.42,
SL-0330,monsoon,26.17,217.21,0.87,2026-03-27
SL-0330,summer,32.19,33.45,0.74,2026-04-13
SL-0330,winter,19.32,9.75,0.55,2026-05-13
SL-0331,monsoon,28.11,203.39,0.98,2026-03-23
SL-0331,summer,33.46,31.48,0.76,2026-04-16
SL-0331,winter,23.05,10.28,0.58,2026-05-07
SL-0332,monsoon,26.77,191.7,0.84,2026-04-01
SL-0332,summer,36.22,27.8,0.64,2026-05-06
SL-0332,winter,20.37,11.94,0.44,
SL-0333,monsoon,28.85,167.41,0.98,2026-03-24
SL-0333,summer,32.18,26.67,0.74,2026-05-06
SL-0333,winter,20.15,6.99,0.5,
SL-0334,monsoon,26.42,234.25,0.83,2026-04-02
SL-0334,summer,37.25,21.95,0.68,2026-03-27
SL-0334,winter,18.71,7.28,0.4,
SL-0335,monsoon,29.28,152.12,0.99,2026-03-23
SL-0335,summer,35.3,17.25,0.73,2026-04-20
SL-0335,winter,19.22,9.47,0.39,
SL-0336,monsoon,29.62,175.5,0.99,2026-03-23
SL-0336,summer,34.18,26.22,0.79,2026-04-11
SL-0336,winter,20.62,6.66,0.46,
SL-0337,monsoon,26.2,233.47,0.99,2026-03-23
SL-0337,summer,36.06,18.14,0.76,2026-04-13
SL-0337,winter,18.48,18.64,0.46,
SL-0338,monsoon,26.88,157.38,0.94,2026-03-23
SL-0338,summer,37.59,18.77,0.79,2026-03-26
SL-0338,winter,24.7,10.41,0.54,2026-05-13
SL-0339,monsoon,26.78,191.8,0.8,2026-04-05
SL-0339,summer,36.87,28.17,0.74,2026-04-21
SL-0339,winter,23.51,19.77,0.28,
SL-0340,monsoon,25.08,153.47,0.94,2026-03-28
SL-0340,summer,37.68,24.13,0.83,2026-04-05
SL-0340,winter,19.02,9.46,0.53,2026-05-29
SL-0341,monsoon,26.96,182.81,0.85,2026-03-26
SL-0341,summer,35.72,38.2,0.75,2026-04-24
SL-0341,winter,21.5,17.04,0.44,
SL-0342,monsoon,26.88,174.76,0.86,2026-04-11
SL-0342,summer,36.2,37.65,0.62,2026-03-27
SL-0342,winter,21.5,12.21,0.48,
SL-0343,monsoon,28.89,204.43,0.87,2026-04-04
SL-0343,summer,32.0,17.08,0.78,2026-03-23
SL-0343,winter,24.29,18.11,0.39,
SL-0344,monsoon,26.24,234.6,0.99,2026-03-22
SL-0344,summer,36.65,20.5,0.78,2026-04-19
SL-0344,winter,18.2,9.63,0.54,2026-06-11
SL-0345,monsoon,27.77,227.79,0.88,2026-03-28
SL-0345,summer,32.12,15.83,0.65,2026-04-21
