light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-0174,monsoon,29.72,225.16,0.99,2025-12-03
SL-0174,summer,32.17,37.49,0.74,2025-12-12
SL-0174,winter,18.73,14.71,0.53,2026-02-12
SL-0175,monsoon,28.34,226.38,0.77,2025-12-28
SL-0175,summer,32.39,29.09,0.64,2025-12-11
SL-0175,winter,24.97,19.48,0.43,
SL-0176,monsoon,25.72,186.46,0.96,2025-12-03
SL-0176,summer,36.66,38.59,0.65,2026-01-17
SL-0176,winter,19.75,14.9,0.53,2025-12-12
SL-0177,monsoon,29.61,237.79,0.9,2025-12-07
SL-0177,summer,33.07,39.7,0.59,2026-01-21
SL-0177,winter,18.31,19.3,0.27,
SL-0178,monsoon,29.59,203.91,0.95,2025-12-11
SL-0178,summer,37.56,35.46,0.85,2025-12-24
SL-0178,winter,21.37,5.51,0.38,
SL-0179,monsoon,28.26,189.74,0.89,2025-12-07
SL-0179,summer,33.69,30.84,0.75,2025-12-09
SL-0179,winter,22.5,14.76,0.37,
SL-0180,monsoon,25.71,151.18,0.93,2025-12-09
SL-0180,summer,34.86,23.93,0.75,2025-12-31
SL-0180,winter,20.91,11.34,0.53,2025-12-30
SL-0181,monsoon,29.96,187.3,0.96,2025-12-08
SL-0181,summer,35.45,32.35,0.76,2026-01-06
SL-0181,winter,19.08,12.64,0.51,2025-12-28
SL-0182,monsoon,25.03,152.86,0.99,2025-12-04
SL-0182,summer,33.05,38.54,0.75,2025-12-29
SL-0182,winter,23.14,13.53,0.52,2026-01-23
SL-0183,monsoon,27.62,207.52,0.83,2025-12-07
SL-0183,summer,37.18,32.51,0.69,2025-12-23
SL-0183,winter,21.15,13.61,0.32,
SL-0184,monsoon,25.22,232.78,0.94,2025-12-13
SL-0184,summer,33.61,32.59,0.59,2026-01-23
SL-0184,winter,18.27,9.06,0.32,
SL-0185,monsoon,28.35,172.05,0.99,2025-12-03
SL-0185,summer,34.06,35.49,0.71,2026-01-23
SL-0185,winter,19.56,13.05,0.45,
SL-0186,monsoon,27.55,200.13,0.99,2025-12-04
SL-0186,summer,32.28,37.05,0.71,2026-01-12
SL-0186,winter,23.31,17.17,0.39,
SL-0187,monsoon,29.33,245.78,0.96,2025-12-03
SL-0187,summer,37.7,29.22,0.83,2025-12-05
SL-0187,winter,22.11,15.62,0.54,2025-12-10
SL-0188,monsoon,28.28,243.73,0.99,2025-12-04
SL-0188,summer,35.99,35.8,0.68,2025-12-31
SL-0188,winter,22.83,10.09,0.43,
SL-0189,monsoon,25.33,243.47,0.99,2025-12-03
SL-0189,summer,36.45,16.06,0.65,2025-12-28
SL-0189,winter,23.48,17.78,0.41,
SL-0190,monsoon,26.48,157.99,0.92,2025-12-11
SL-0190,summer,32.3,34.73,0.8,2025-12-20
SL-0190,winter,20.02,19.32,0.49,
SL-0191,monsoon,29.39,154.73,0.93,2025-12-10
SL-0191,summer,36.62,23.38,0.81,2025-12-29
SL-0191,winter,19.16,17.13,0.44,
SL-0192,monsoon,30.0,182.58,0.99,2025-12-04
SL-0192,summer,34.55,29.87,0.72,2025-12-30
SL-0192,winter,18.04,7.35,0.38,
SL-0193,monsoon,29.17,167.13,0.99,
SL-0193,summer,34.82,15.65,0.76,
SL-0193,winter,18.06,18.06,0.51,
SL-0194,monsoon,27.1,202.97,0.99,2025-12-04
SL-0194,summer,34.62,19.52,0.83,2025-12-10
SL-0194,winter,23.02,15.55,0.48,
SL-0195,monsoon,27.09,157.09,0.88,2025-12-16
SL-0195,summer,36.95,22.76,0.67,2026-01-22
SL-0195,winter,22.34,10.86,0.31,
SL-0196,monsoon,26.39,207.11,0.97,2025-12-04
SL-0196,summer,32.56,19.82,0.74,2025-12-16
SL-0196,winter,22.88,14.78,0.33,
SL-0197,monsoon,26.7,217.47,0.95,2025-12-03
SL-0197,summer,36.61,16.93,0.71,2025-12-07
SL-0197,winter,18.81,13.39,0.44,
SL-0198,monsoon,28.56,240.08,0.81,2025-12-30
SL-0198,summer,33.77,18.13,0.59,2026-01-06
SL-0198,winter,24.8,16.03,0.4,
SL-0199,monsoon,28.71,244.38,0.92,2025-12-11
SL-0199,summer,34.51,27.14,0.65,2025-12-07
SL-0199,winter,21.76,11.6,0.39,
SL-0200,monsoon,25.52,159.72,0.78,2025-12-07
SL-0200,summer,34.44,32.98,0.55,2026-01-20
SL-0200,winter,18.53,9.67,0.25,
SL-0201,monsoon,25.14,249.06,0.99,2025-12-03
SL-0201,summer,35.15,24.41,0.7,2025-12-24
SL-0201,winter,22.12,7.4,0.42,
SL-0202,monsoon,25.42,179.8,0.88,2025-12-12
SL-0202,summer,32.8,18.03,0.59,2026-02-09
SL-0202,winter,19.47,9.98,0.29,
SL-0203,monsoon,27.04,175.27,0.99,2025-12-04
SL-0203,summer,36.75,16.43,0.76,2025-12-12
SL-0203,winter,20.86,10.9,0.53,2026-01-22
SL-0204,monsoon,29.44,246.48,0.82,2025-12-22
SL-0204,summer,36.79,28.86,0.63,2026-01-26
SL-0204,winter,20.22,5.66,0.42,
SL-0205,monsoon,26.07,231.09,0.99,2025-12-03
SL-0205,summer,32.15,26.69,0.66,2026-01-13
SL-0205,winter,18.96,16.26,0.51,2025-12-31
SL-0206,monsoon,28.34,239.15,0.85,2025-12-09
SL-0206,summer,35.99,15.5,0.73,2025-12-14
SL-0206,winter,21.58,7.66,0.38,
SL-0207,monsoon,26.71,182.23,0.99,2025-12-04
SL-0207,summer,33.25,22.0,0.73,2025-12-13
SL-0207,winter,18.02,15.97,0.36,
SL-0208,monsoon,28.18,213.52,0.92,2025-12-05
SL-0208,summer,32.71,18.02,0.78,2025-12-14
SL-0208,winter,21.07,9.48,0.43,
SL-0209,monsoon,29.52,227.33,0.89,2025-12-07
SL-0209,summer,34.47,22.44,0.75,2026-01-09
SL-0209,winter,18.26,5.47,0.48,
SL-0210,monsoon,26.0,185.66,0.97,2025-12-04
SL-0210,summer,33.14,19.79,0.85,2025-12-08
SL-0210,winter,24.72,7.35,0.39,
SL-0211,monsoon,28.07,184.92,0.96,2025-12-06
SL-0211,summer,33.89,35.44,0.82,2025-12-22
SL-0211,winter,24.7,9.66,0.47,
SL-0212,monsoon,25.47,221.29,0.9,2025-12-14
SL-0212,summer,34.04,18.07,0.78,2025-12-10
SL-0212,winter,22.79,5.8,0.47,
SL-0213,monsoon,25.49,190.68,0.94,2025-12-09
SL-0213,summer,32.47,24.4,0.73,2025-12-19
SL-0213,winter,24.9,17.48,0.41,
SL-0214,monsoon,27.76,200.5,0.94,2025-12-08
SL-0214,summer,37.72,31.6,0.72,2026-01-03
SL-0214,winter,20.97,5.12,0.54,2026-02-22
SL-0215,monsoon,27.36,247.41,0.97,2025-12-06
SL-0215,summer,34.81,32.78,0.83,2025-12-10
SL-0215,winter,24.61,15.36,0.35,
SL-0216,monsoon,27.21,178.44,0.99,2025-12-03
SL-0216,summer,37.77,35.16,0.71,2025-12-22
SL-0216,winter,18.89,13.6,0.42,
SL-0217,monsoon,25.36,184.98,0.97,2025-12-03
SL-0217,summer,36.61,26.63,0.74,2026-01-17
SL-0217,winter,23.49,12.2,0.46,
SL-0218,monsoon,25.07,223.26,0.94,2025-12-11
SL-0218,summer,36.23,18.37,0.8,2025-12-26
SL-0218,winter,24.25,12.76,0.36,
SL-0219,monsoon,28.12,242.78,0.92,2025-12-08
SL-0219,summer,34.06,21.88,0.79,2025-12-26
SL-0219,winter,18.21,11.87,0.4,
SL-0220,monsoon,25.52,245.6,0.99,2025-12-03
SL-0220,summer,36.61,32.89,0.65,2026-01-11
SL-0220,winter,20.68,5.61,0.4,
SL-0221,monsoon,26.93,178.62,0.92,2025-12-17
SL-0221,summer,36.38,32.67,0.66,2026-01-16
SL-0221,winter,20.21,18.6,0.5,
SL-0222,monsoon,29.29,198.57,0.99,
SL-0222,summer,35.62,37.21,0.65,
SL-0222,winter,23.54,18.8,0.49,
SL-0223,monsoon,26.44,169.96,0.94,2025-12-10
SL-0223,summer,35.36,24.76,0.81,2025-12-27
SL-0223,winter,22.77,5.47,0.54,2026-02-19
SL-0224,monsoon,26.87,198.02,0.95,2025-12-09
SL-0224,summer,37.51,17.44,0.84,2025-12-21
SL-0224,winter,23.77,8.87,0.38,
SL-0225,monsoon,28.32,211.36,0.99,2025-12-03
SL-0225,summer,33.69,27.62,0.68,2025-12-09
SL-0225,winter,20.69,19.84,0.34,
SL-0226,monsoon,29.32,177.66,0.98,2025-12-04
SL-0226,summer,36.8,34.6,0.87,2025-12-06
SL-0226,winter,20.0,13.53,0.55,2025-12-09
SL-0227,monsoon,29.74,239.68,0.87,2025-12-23
SL-0227,summer,37.2,31.61,0.68,2026-01-22
SL-0227,winter,18.07,7.1,0.33,
SL-0228,monsoon,26.31,210.37,0.9,2025-12-13
SL-0228,summer,33.05,22.19,0.66,2026-01-24
SL-0228,winter,23.5,5.04,0.41,
SL-0229,monsoon,25.96,173.19,0.99,2025-12-04
SL-0229,summer,32.52,39.62,0.79,2026-01-03
SL-0229,winter,24.28,19.96,0.57,2026-01-25
SL-0230,monsoon,26.84,207.66,0.92,2025-12-13
SL-0230,summer,37.6,38.52,0.69,2026-01-04
SL-0230,winter,23.41,12.47,0.36,
SL-0231,monsoon,26.55,155.94,0.86,2025-12-18
SL-0231,summer,35.15,20.44,0.73,2026-01-08
SL-0231,winter,19.18,18.71,0.39,
SL-0232,monsoon,25.86,236.15,0.94,2025-12-05
SL-0232,summer,36.08,21.62,0.84,2025-12-08
SL-0232,winter,19.38,13.82,0.47,
SL-0233,monsoon,26.37,177.7,0.88,2025-12-17
SL-0233,summer,34.55,36.79,0.69,2025-12-06
SL-0233,winter,23.75,13.34,0.38,
SL-0234,monsoon,28.49,239.91,0.93,2025-12-03
SL-0234,summer,35.52,21.55,0.67,2026-01-03
SL-0234,winter,20.99,14.02,0.5,
SL-0235,monsoon,26.27,211.31,0.91,2025-12-16
SL-0235,summer,33.24,39.27,0.82,2025-12-28
SL-0235,winter,22.13,13.98,0.38,
SL-0236,monsoon,29.15,241.04,0.99,2025-12-04
SL-0236,summer,37.64,16.92,0.85,2025-12-06
SL-0236,winter,24.54,10.44,0.38,
SL-0237,monsoon,26.61,151.14,0.89,2025-12-13
SL-0237,summer,33.38,30.83,0.65,2025-12-13
SL-0237,winter,18.93,18.24,0.4,
SL-0238,monsoon,26.89,203.38,0.92,
SL-0238,summer,35.41,39.48,0.7,
SL-0238,winter,23.12,7.41,0.27,
SL-0239,monsoon,25.63,216.58,0.99,2025-12-04
SL-0239,summer,34.18,37.87,0.83,2025-12-06
SL-0239,winter,21.08,13.43,0.44,
SL-0240,monsoon,27.82,157.39,0.81,2025-12-28
SL-0240,summer,36.63,33.86,0.69,2025-12-22
SL-0240,winter,21.84,13.0,0.42,
SL-0241,monsoon,27.25,176.42,0.99,2025-12-04
SL-0241,summer,35.83,24.89,0.68,2025-12-17
SL-0241,winter,23.56,17.08,0.5,
SL-0242,monsoon,29.53,187.43,0.99,2025-12-03
SL-0242,summer,37.43,30.89,0.8,2025-12-21
SL-0242,winter,20.48,5.61,0.61,2026-01-04
SL-0243,monsoon,29.43,243.67,0.99,2025-12-03
SL-0243,summer,37.1,18.24,0.81,2025-12-17
SL-0243,winter,18.19,11.2,0.51,2025-12-20
SL-0244,monsoon,29.69,213.05,0.99,2025-12-03
SL-0244,summer,37.66,31.64,0.65,2025-12-24
SL-0244,winter,23.53,17.21,0.38,
SL-0245,monsoon,28.4,210.38,0.93,2025-12-08
SL-0245,summer,34.55,26.22,0.74,2025-12-16
SL-0245,winter,23.03,6.6,0.4,
SL-0246,monsoon,29.78,222.75,0.89,2025-12-12
SL-0246,summer,33.08,24.93,0.71,2025-12-12
SL-0246,winter,20.61,7.5,0.33,
SL-0247,monsoon,28.95,231.81,0.91,2025-12-17
SL-0247,summer,34.41,26.04,0.72,2026-01-16
SL-0247,winter,22.94,12.6,0.48,
SL-0248,monsoon,25.43,193.95,0.93,2025-12-10
SL-0248,summer,33.85,16.23,0.82,2025-12-12
SL-0248,winter,21.04,18.6,0.45,
SL-0249,monsoon,28.41,162.35,0.99,2025-12-04
SL-0249,summer,36.61,35.09,0.77,2026-01-02
SL-0249,winter,23.54,18.25,0.4,
SL-0250,monsoon,25.2,162.61,0.77,2026-01-03
SL-0250,summer,37.14,19.86,0.58,2026-02-08
SL-0250,winter,23.73,9.4,0.38,
SL-0251,monsoon,29.89,247.98,0.88,2025-12-13
SL-0251,summer,36.01,33.05,0.65,2025-12-15
SL-0251,winter,24.4,12.3,0.41,
SL-0252,monsoon,28.61,161.76,0.91,2025-12-15
SL-0252,summer,32.65,21.33,0.71,2026-01-19
SL-0252,winter,23.04,14.35,0.48,
SL-0253,monsoon,27.67,173.79,0.96,
SL-0253,summer,32.03,33.14,0.85,
SL-0253,winter,23.87,14.48,0.51,
SL-0254,monsoon,27.81,190.48,0.82,2025-12-12
SL-0254,summer,33.51,38.71,0.77,2025-12-23
SL-0254,winter,21.74,9.84,0.44,
SL-0255,monsoon,25.14,170.22,0.98,2025-12-05
SL-0255,summer,35.22,24.66,0.83,2025-12-20
SL-0255,winter,23.97,13.62,0.47,
SL-0256,monsoon,26.64,210.94,0.87,2025-12-19
SL-0256,summer,34.96,19.45,0.61,2026-02-08
SL-0256,winter,22.91,13.31,0.4,
SL-0257,monsoon,25.16,249.49,0.91,2025-12-10
SL-0257,summer,32.2,16.01,0.74,2025-12-08
SL-0257,winter,23.84,18.73,0.38,
SL-0258,monsoon,26.36,216.47,0.99,2025-12-04
SL-0258,summer,34.63,31.66,0.81,2025-12-04
SL-0258,winter,18.07,6.91,0.38,
SL-0259,monsoon,28.34,205.74,0.93,2025-12-04
SL-0259,summer,32.97,32.55,0.79,2025-12-25
SL-0259,winter,19.37,6.1,0.52,2026-02-10
SL-0260,monsoon,25.7,164.38,0.99,2025-12-04
SL-0260,summer,33.05,31.09,0.73,2026-01-08
SL-0260,winter,19.43,9.87,0.52,2025-12-28
SL-0261,monsoon,25.58,175.76,0.96,2025-12-04
SL-0261,summer,36.97,16.02,0.76,2025-12-09
SL-0261,winter,18.68,14.89,0.48,
SL-0262,monsoon,25.1,187.73,0.95,2025-12-09
SL-0262,summer,35.43,16.36,0.74,2025-12-05
SL-0262,winter,23.2,9.74,0.55,2025-12-30
SL-0263,monsoon,28.95,187.87,0.99,2025-12-04
SL-0263,summer,37.04,25.44,0.66,2025-12-23
SL-0263,winter,20.23,16.77,0.49,
SL-0264,monsoon,29.01,236.59,0.96,2025-12-06
SL-0264,summer,36.39,23.4,0.84,2025-12-23
SL-0264,winter,22.44,6.91,0.46,
SL-0265,monsoon,25.6,182.58,0.92,2025-12-17
SL-0265,summer,33.58,20.01,0.67,2025-12-07
SL-0265,winter,23.63,14.41,0.53,2026-02-23
SL-0266,monsoon,27.27,197.33,0.99,2025-12-04
SL-0266,summer,33.18,31.38,0.78,2025-12-09
SL-0266,winter,19.53,16.42,0.36,
SL-0267,monsoon,28.64,207.85,0.99,2025-12-03
SL-0267,summer,32.99,36.17,0.77,2025-12-17
SL-0267,winter,24.45,8.39,0.47,
SL-0268,monsoon,27.88,199.69,0.99,2025-12-03
SL-0268,summer,37.16,30.82,0.72,2025-12-26
SL-0268,winter,20.44,7.7,0.37,
SL-0269,monsoon,29.31,157.91,0.99,2025-12-04
SL-0269,summer,36.34,27.83,0.87,2025-12-22
SL-0269,winter,19.62,9.82,0.64,2026-01-28
SL-0270,monsoon,29.06,165.72,0.87,2025-12-06
SL-0270,summer,32.33,28.97,0.58,2025-12-25
SL-0270,winter,19.39,9.75,0.34,
SL-0271,monsoon,25.11,155.28,0.92,2025-12-04
SL-0271,summer,35.72,27.06,0.66,2025-12-21
SL-0271,winter,20.11,8.53,0.5,
SL-0272,monsoon,25.13,171.33,0.96,
SL-0272,summer,32.1,34.06,0.74,
SL-0272,winter,22.7,5.87,0.39,
SL-0273,monsoon,29.22,223.98,0.86,2025-12-23
SL-0273,summer,36.97,23.65,0.82,2025-12-20
SL-0273,winter,23.18,9.79,0.36,
SL-0274,monsoon,25.74,204.11,0.99,2025-12-03
SL-0274,summer,34.43,36.2,0.73,2026-01-02
SL-0274,winter,19.33,7.91,0.48,
SL-0275,monsoon,27.21,160.94,0.86,2025-12-25
SL-0275,summer,32.1,19.85,0.82,2026-01-01
SL-0275,winter,20.17,11.78,0.51,2026-02-16
SL-0276,monsoon,29.29,175.12,0.86,2025-12-04
SL-0276,summer,36.18,22.24,0.82,2025-12-23
SL-0276,winter,24.05,16.87,0.38,
SL-0277,monsoon,25.16,209.21,0.92,2025-12-16
SL-0277,summer,33.03,20.49,0.74,2026-01-06
SL-0277,winter,21.69,15.27,0.52,2025-12-13
SL-0278,monsoon,29.11,238.99,0.93,2025-12-14
SL-0278,summer,33.96,35.85,0.69,2026-01-04
SL-0278,winter,18.6,13.78,0.47,
SL-0279,monsoon,25.82,176.56,0.99,2025-12-03
SL-0279,summer,36.98,16.16,0.78,2025-12-08
SL-0279,winter,18.2,12.25,0.61,2026-01-03
SL-0280,monsoon,28.33,246.04,0.9,2025-12-16
SL-0280,summer,36.53,37.23,0.68,2026-01-05
SL-0280,winter,21.88,19.94,0.44,
SL-0281,monsoon,28.67,170.53,0.81,2026-01-01
SL-0281,summer,34.29,18.24,0.63,2026-01-30
SL-0281,winter,19.47,8.71,0.44,
SL-0282,monsoon,28.1,215.98,0.95,2025-12-05
SL-0282,summer,35.13,37.23,0.66,2025-12-24
SL-0282,winter,20.09,13.01,0.46,
SL-0283,monsoon,25.6,199.27,0.99,2025-12-03
SL-0283,summer,33.03,19.06,0.77,2025-12-10
SL-0283,winter,18.62,16.83,0.5,
SL-0284,monsoon,25.44,249.53,0.85,2025-12-25
SL-0284,summer,33.91,25.67,0.72,2026-01-19
SL-0284,winter,22.01,10.69,0.46,
SL-0285,monsoon,29.6,227.46,0.81,2025-12-29
SL-0285,summer,36.58,31.41,0.67,2025-12-28
SL-0285,winter,24.19,10.92,0.41,
SL-0286,monsoon,25.32,172.67,0.99,2025-12-04
SL-0286,summer,37.2,16.06,0.84,2025-12-18
SL-0286,winter,24.21,10.6,0.42,
SL-0287,monsoon,26.15,213.75,0.95,2025-12-10
SL-0287,summer,34.89,19.63,0.77,2025-12-10
SL-0287,winter,18.11,13.72,0.5,
SL-0288,monsoon,29.83,193.47,0.94,2025-12-09
SL-0288,summer,34.31,23.35,0.61,2025-12-24
SL-0288,winter,19.33,8.37,0.41,
SL-0289,monsoon,27.56,219.66,0.99,2025-12-03
SL-0289,summer,37.77,36.95,0.68,2026-01-19
SL-0289,winter,20.02,5.76,0.44,
SL-0290,monsoon,28.5,243.62,0.99,2025-12-03
SL-0290,summer,32.74,31.2,0.85,2025-12-24
SL-0290,winter,24.68,13.34,0.42,
SL-0291,monsoon,25.52,230.46,0.99,
SL-0291,summer,32.81,32.97,0.68,
SL-0291,winter,23.46,16.11,0.49,
SL-0292,monsoon,29.84,207.04,0.99,2025-12-03
SL-0292,summer,35.89,28.16,0.93,2025-12-07
SL-0292,winter,23.27,6.02,0.53,2025-12-15
SL-0293,monsoon,26.97,179.54,0.99,2025-12-03
SL-0293,summer,32.08,34.45,0.77,2026-01-03
SL-0293,winter,19.53,12.29,0.46,
SL-0294,monsoon,26.22,242.42,0.99,2025-12-03
SL-0294,summer,35.94,21.94,0.74,2026-01-15
SL-0294,winter,21.22,7.64,0.43,
SL-0295,monsoon,25.95,201.57,0.99,
SL-0295,summer,34.84,23.14,0.76,
SL-0295,winter,22.5,10.12,0.38,
SL-0296,monsoon,28.69,219.8,0.95,2025-12-04
SL-0296,summer,32.19,17.68,0.7,2026-01-19
SL-0296,winter,23.03,19.99,0.38,
SL-0297,monsoon,26.84,237.04,0.99,
SL-0297,summer,37.96,33.99,0.81,
SL-0297,winter,24.89,6.3,0.5,
SL-0298,monsoon,25.63,242.23,0.9,2025-12-04
SL-0298,summer,36.04,23.76,0.72,2025-12-14
SL-0298,winter,18.18,18.15,0.53,2025-12-21
SL-0299,monsoon,29.18,188.03,0.94,2025-12-03
SL-0299,summer,34.95,15.57,0.77,2025-12-20
SL-0299,winter,18.22,13.36,0.53,2025-12-11
SL-0300,monsoon,28.69,166.79,0.78,2025-12-08
SL-0300,summer,32.44,15.41,0.58,2026-01-17
SL-0300,winter,23.82,11.04,0.4,
SL-0301,monsoon,29.41,174.97,0.99,2025-12-04
SL-0301,summer,37.65,27.07,0.71,2025-12-21
SL-0301,winter,22.43,19.85,0.36,
SL-0302,monsoon,25.77,211.06,0.91,2025-12-15
SL-0302,summer,33.89,30.98,0.82,2025-12-30
SL-0302,winter,18.66,12.37,0.5,
SL-0303,monsoon,25.5,247.75,0.94,2025-12-07
SL-0303,summer,36.86,19.38,0.66,2026-01-07
SL-0303,winter,24.59,12.82,0.54,2026-02-12
SL-0304,monsoon,25.59,187.29,0.85,2025-12-28
SL-0304,summer,33.58,36.23,0.67,2025-12-14
SL-0304,winter,19.87,17.85,0.35,
SL-0305,monsoon,25.78,238.01,0.94,2025-12-13
SL-0305,summer,33.26,35.64,0.79,2025-12-08
SL-0305,winter,20.16,11.86,0.52,2025-12-12
SL-0306,monsoon,28.99,244.4,0.88,2025-12-05
SL-0306,summer,36.76,39.06,0.77,2026-01-07
SL-0306,winter,24.95,15.93,0.43,
SL-0307,monsoon,26.61,224.4,0.98,2025-12-06
SL-0307,summer,34.06,21.19,0.76,2025-12-23
SL-0307,winter,21.88,18.87,0.42,
SL-0308,monsoon,27.01,161.03,0.89,2025-12-16
SL-0308,summer,33.45,37.7,0.81,2025-12-16
SL-0308,winter,21.5,10.93,0.52,2026-01-14
SL-0309,monsoon,27.44,178.12,0.83,2025-12-08
SL-0309,summer,33.59,21.62,0.64,2026-01-02
SL-0309,winter,22.22,14.71,0.39,
SL-0310,monsoon,27.61,171.55,0.86,2025-12-25
SL-0310,summer,37.65,32.76,0.72,2026-01-05
SL-0310,winter,18.76,13.89,0.32,
SL-0311,monsoon,27.9,191.46,0.98,2025-12-04
SL-0311,summer,36.91,22.72,0.84,2025-12-30
SL-0311,winter,23.03,7.56,0.47,
SL-0312,monsoon,25.38,233.53,0.89,2025-12-14
SL-0312,summer,37.19,19.38,0.66,2025-12-29
SL-0312,winter,21.01,6.82,0.5,
SL-0313,monsoon,26.91,244.36,0.9,2025-12-14
SL-0313,summer,35.47,28.13,0.56,2025-12-18
SL-0313,winter,24.7,12.62,0.42,
SL-0314,monsoon,28.33,179.21,0.89,2025-12-14
SL-0314,summer,36.91,32.56,0.82,2025-12-12
SL-0314,winter,22.33,12.32,0.38,
SL-0315,monsoon,29.66,160.88,0.95,2025-12-09
SL-0315,summer,37.59,24.58,0.67,2026-01-23
SL-0315,winter,24.94,9.99,0.49,
SL-0316,monsoon,25.96,165.59,0.98,2025-12-03
SL-0316,summer,36.18,22.51,0.85,2025-12-22
SL-0316,winter,22.6,12.94,0.59,2026-01-01
SL-0317,monsoon,29.29,205.31,0.91,2025-12-17
SL-0317,summer,33.75,28.42,0.7,2025-12-15
SL-0317,winter,21.28,13.65,0.45,
SL-0318,monsoon,28.17,156.32,0.85,2025-12-05
SL-0318,summer,32.92,20.0,0.68,2025-12-12
SL-0318,winter,23.08,11.45,0.37,
SL-0319,monsoon,27.21,184.56,0.99,2025-12-04
SL-0319,summer,36.09,38.26,0.68,2025-12-08
SL-0319,winter,18.08,15.03,0.37,
SL-0320,monsoon,29.49,178.59,0.9,2025-12-04
SL-0320,summer,37.35,29.96,0.56,2026-01-28
SL-0320,winter,22.18,9.37,0.3,
SL-0321,monsoon,26.46,192.46,0.99,2025-12-04
SL-0321,summer,34.56,32.09,0.67,2025-12-16
SL-0321,winter,24.05,12.64,0.4,
SL-0322,monsoon,27.52,155.83,0.95,2025-12-10
SL-0322,summer,34.9,22.68,0.7,2026-01-19
SL-0322,winter,22.76,15.58,0.49,
SL-0323,monsoon,29.3,206.27,0.95,2025-12-07
SL-0323,summer,32.77,27.34,0.65,2025-12-07
SL-0323,winter,24.18,7.76,0.44,
SL-0324,monsoon,25.45,216.96,0.87,2025-12-21
SL-0324,summer,35.9,31.35,0.83,2025-12-30
SL-0324,winter,23.18,7.31,0.37,
SL-0325,monsoon,29.45,224.63,0.99,2025-12-03
SL-0325,summer,36.75,25.38,0.84,2025-12-10
SL-0325,winter,22.27,17.05,0.64,2025-12-20
SL-0326,monsoon,25.93,199.71,0.99,2025-12-03
SL-0326,summer,34.65,38.34,0.74,2025-12-25
SL-0326,winter,20.93,5.06,0.42,
SL-0327,monsoon,28.03,207.17,0.86,2025-12-11
SL-0327,summer,32.36,16.22,0.72,2026-01-11
SL-0327,winter,23.45,10.61,0.41,
SL-0328,monsoon,27.56,218.95,0.87,2025-12-05
SL-0328,summer,37.74,36.44,0.64,2025-12-06
SL-0328,winter,18.26,6.74,0.53,2026-01-31
SL-0329,monsoon,28.18,245.1,0.99,2025-12-03
SL-0329,summer,37.22,37.21,0.68,2026-01-28
SL-0329,winter,18.07,15.22,0.49,
SL-0330,monsoon,27.06,164.92,0.85,2025-12-23
SL-0330,summer,37.29,20.02,0.81,2025-12-18
SL-0330,winter,21.74,13.59,0.38,
SL-0331,monsoon,26.53,178.12,0.96,2025-12-07
SL-0331,summer,32.4,17.41,0.65,2026-02-03
SL-0331,winter,22.17,5.39,0.41,
SL-0332,monsoon,28.46,238.84,0.99,2025-12-03
SL-0332,summer,32.99,37.15,0.79,2025-12-20
SL-0332,winter,23.97,16.33,0.46,
SL-0333,monsoon,29.52,177.37,0.77,2025-12-22
SL-0333,summer,33.28,23.32,0.62,2026-01-25
SL-0333,winter,24.86,5.98,0.31,
SL-0334,monsoon,27.94,225.07,0.86,2025-12-06
SL-0334,summer,37.8,32.42,0.65,2026-01-18
SL-0334,winter,24.58,16.28,0.53,2025-12-06
SL-0335,monsoon,26.22,196.83,0.93,2025-12-14
SL-0335,summer,34.61,21.43,0.69,2026-01-11
SL-0335,winter,22.73,14.86,0.46,
SL-0336,monsoon,28.76,166.12,0.94,2025-12-06
SL-0336,summer,35.31,19.86,0.79,2026-01-05
SL-0336,winter,21.41,18.49,0.36,
SL-0337,monsoon,27.34,209.32,0.92,2025-12-14
SL-0337,summer,35.71,25.53,0.83,2025-12-19
SL-0337,winter,24.0,16.18,0.38,
SL-0338,monsoon,27.4,199.72,0.92,2025-12-14
SL-0338,summer,33.14,24.2,0.67,2025-12-13
SL-0338,winter,21.28,9.61,0.45,
SL-0339,monsoon,25.99,234.93,0.89,2025-12-10
SL-0339,summer,37.85,20.42,0.7,2026-01-14
SL-0339,winter,23.05,5.18,0.54,2025-12-18
SL-0340,monsoon,28.47,192.71,0.99,2025-12-03
SL-0340,summer,33.85,19.5,0.8,2025-12-13
SL-0340,winter,23.26,5.71,0.42,
SL-0341,monsoon,28.54,204.95,0.99,2025-12-04
SL-0341,summer,37.66,24.65,0.83,2025-12-28
SL-0341,winter,20.69,12.4,0.36,
SL-0342,monsoon,26.91,210.87,0.85,2025-12-14
SL-0342,summer,32.0,35.9,0.7,2025-12-25
SL-0342,winter,20.71,9.52,0.48,
SL-0343,monsoon,26.31,243.73,0.93,2025-12-04
SL-0343,summer,32.11,29.37,0.65,2025-12-24
SL-0343,winter,22.43,15.37,0.4,
SL-0344,monsoon,27.72,159.25,0.99,2025-12-03
SL-0344,summer,33.19,28.37,0.75,2025-12-29
SL-0344,winter,24.38,17.03,0.4,
SL-0345,monsoon,28.65,198.05,0.99,2025-12-03
SL-0345,summer,37.34,22.36,0.86,2025-12-08
SL-0345,winter,18.08,5.23,0.56,2026-01-27
SL-0346,monsoon,26.25,161.32,0.94,2025-12-05
SL-0346,summer,37.29,25.09,0.68,2026-01-02
SL-0346,winter,20.22,10.75,0.45,
